,LN_ID,TARGET,contract_type_ord,gender_ord,num_of_children_ord,INCOME,APPROVED_CREDIT,ANNUITY,PRICE,income_type_ord,education_ord,family_status_ord,housing_type_ord,DAYS_AGE,DAYS_WORK,DAYS_REGISTRATION,DAYS_ID_CHANGE,weekdays_apply_ord,HOUR_APPLY,organization_type_ord,EXT_SCORE_1,EXT_SCORE_2,EXT_SCORE_3,SK_ID_PREV,INST_NUMBER,INST_DAYS,PAY_DAYS,AMT_INST,AMT_PAY,contract_type_prevapp_ord,ANNUITY_PREV_APP,APPLICATION,APPROVED_CREDIT_PREV_APP,AMT_DOWN_PAYMENT,PRICE_PREV_APP,weekdays_apply_prevapp_ord,hour_apply_prevapp_ord,DAYS_DECISION,term_payment_ord,yield_group_ord,FIRST_DRAW,FIRST_DUE,TERMINATION,NFLAG_INSURED_ON_APPROVAL
301,279029,0,2,2,1.0,90000.0,202500.0,10125.0,202500.0,2.0,2,3,1,-10752,-3825,-4176,-2957,2,17,3,0.3595506679974072,0.5443310322180687,0.7662336700704004,1078540.0,12.0,-1656.0,-1635.0,4575555.0,4533975.0,3.0,4545.72,48802.5,43920.0,4882.5,48802.5,4.0,12,-2021.0,5,1.0,365243.0,-1986.0,-1633.0,0.0
306,191207,0,1,1,3.0,135000.0,538704.0,26046.0,481500.0,2.0,2,1,1,-12148,-150,-435,-2128,4,10,3,0.3902565893280401,0.3293741799079984,0.2793353208976285,1170514.0,3.0,-942.0,-959.0,5922855.0,5922855.0,3.0,5922855.0,47376.9,58945.5,0.9,47376.9,7.0,3,-1033.0,5,1.0,365243.0,-1002.0,-815.0,0.0
307,236137,0,2,1,2.0,405000.0,810000.0,40500.0,810000.0,4.0,2,1,1,-22265,-1963,-5181,-4659,5,13,12,0.8425044237846049,0.7228973369157529,0.35895122857839673,2398198.0,4.0,-552.0,-564.0,17425755.0,17425755.0,3.0,17425755.0,339894.0,384759.0,0.0,339894.0,4.0,12,-673.0,4,4.0,365243.0,-642.0,365243.0,0.0
309,244020,1,1,1,1.0,112500.0,243000.0,27544.5,243000.0,2.0,1,2,1,-9480,-1471,-4493,-2167,7,9,19,0.16168342989745452,0.5212280045222221,0.4686596550493113,1670149.0,2.0,-1209.0,-1220.0,4481055.0,4481055.0,3.0,4481055.0,23130.0,24273.0,0.0,23130.0,4.0,8,-1270.0,2,1.0,365243.0,-1239.0,-1084.0,0.0
310,100527,0,2,2,1.0,112500.0,270000.0,13500.0,270000.0,2.0,2,3,1,-9393,-992,-4145,-2081,3,15,20,0.2393123570739357,0.6962098017006059,0.6690566947824041,1921372.0,4.0,-1385.0,-1402.0,5420115.0,5420115.0,3.0,5420115.0,50890.5,40720.5,10170.0,50890.5,1.0,6,-1507.0,8,2.0,365243.0,-1475.0,-1200.0,0.0
311,154894,0,1,1,2.0,112500.0,454500.0,19386.0,454500.0,1.0,1,1,1,-11423,-2722,-6059,-3123,5,9,3,0.13895514422451755,0.5419977909731696,0.6971469077844458,1697241.0,4.0,-133.0,-147.0,11890305.0,11890305.0,3.0,11890305.0,92970.0,101151.0,0.0,92970.0,2.0,0,-256.0,8,1.0,365243.0,-223.0,365243.0,0.0
313,131467,0,1,1,1.0,117000.0,225000.0,5935.5,225000.0,1.0,2,1,1,-13070,-1108,-4651,-4794,3,15,19,0.5556851935516495,0.6967737599579921,0.5298898341969072,1963854.0,8.0,-40.0,-64.0,6827.94,6827.94,3.0,6827.94,56155.5,56155.5,0.0,56155.5,2.0,3,-282.0,5,2.0,365243.0,-250.0,365243.0,0.0
315,119063,0,1,2,1.0,157500.0,315000.0,31153.5,315000.0,4.0,1,4,1,-15743,-4120,-675,-4246,4,12,21,0.6052910538904945,0.7058566605988817,0.1852020815902493,1576758.0,11.0,-145.0,-172.0,10796.13,10796.13,3.0,10796.13,150021.0,116100.0,45009.0,150021.0,5.0,4,-476.0,5,3.0,365243.0,-445.0,-110.0,0.0
317,295085,0,1,2,1.0,292500.0,1174090.5,46692.0,1080000.0,4.0,2,4,1,-13070,-1129,-858,-3344,6,9,2,0.3874102330839936,0.7675804519448995,0.5172965813614878,1968550.0,5.0,-279.0,-288.0,14207805.0,14207805.0,3.0,14207805.0,132619.5,146623.5,0.0,132619.5,3.0,15,-430.0,5,3.0,365243.0,-399.0,-125.0,0.0
322,176190,0,1,1,1.0,315000.0,962370.0,74605.5,900000.0,2.0,2,1,1,-15821,-2568,-4073,-534,1,17,3,0.8526633069296954,0.5552371639097134,0.5919766183185521,1456850.0,2.0,-2261.0,-2263.0,17382.24,17382.24,3.0,17382.24,116955.0,85923.0,35086.5,116955.0,4.0,1,-2335.0,2,2.0,365243.0,-2291.0,-2136.0,0.0
324,299030,1,1,1,1.0,157500.0,679500.0,34825.5,679500.0,1.0,1,1,1,-13723,-3411,-7281,-4031,4,13,14,0.07876047410256147,0.6750911909316665,0.4668640059537032,2558935.0,5.0,-1757.0,-1753.0,4679055.0,4678.11,3.0,4679055.0,37674.0,40941.0,3771.0,37674.0,6.0,0,-1909.0,8,3.0,365243.0,-1877.0,-1593.0,0.0
327,244259,0,1,2,1.0,135000.0,74628.0,7776.0,67500.0,3.0,1,2,1,-20957,365243,-487,-4093,1,11,6,0.6443512665746933,0.4084108713402049,0.8128226070575616,1869470.0,1.0,-1333.0,-1348.0,3782.7,3782.7,3.0,3782.7,40500.0,40500.0,0.0,40500.0,6.0,15,-1367.0,5,3.0,365243.0,-1333.0,-995.0,0.0
328,113613,0,1,2,1.0,126000.0,700830.0,22608.0,585000.0,1.0,1,1,1,-16688,-5891,-9257,-227,1,9,5,0.7760990585794048,0.7011586560354696,0.6832688314232291,1519495.0,9.0,-2399.0,-2399.0,3826.62,3826.62,3.0,3826.62,76675.5,82116.0,8131.5,76675.5,5.0,2,-2670.0,4,4.0,365243.0,-2639.0,-1940.0,1.0
332,121764,0,2,1,2.0,202500.0,270000.0,13500.0,270000.0,1.0,2,1,1,-18054,-1978,-5722,-1559,6,16,2,0.6686900433445195,0.5271510871763277,0.6863823354047934,1276732.0,2.0,-1323.0,-1356.0,5577885.0,5577885.0,3.0,5577885.0,26167.5,20934.0,5233.5,26167.5,3.0,14,-1410.0,1,1.0,365243.0,-1353.0,-1259.0,0.0
333,294719,0,1,1,1.0,225000.0,450000.0,17095.5,450000.0,1.0,2,1,1,-20530,-2216,-6944,-3968,2,8,4,0.8345343653481929,0.4786338743050002,0.36227724703843145,2843490.0,4.0,-2616.0,-2616.0,4038525.0,4038525.0,3.0,4039.74,15255.0,14179.5,1530.0,15255.0,7.0,3,-2739.0,1,2.0,365243.0,-2706.0,-2557.0,1.0
335,267144,0,1,2,2.0,135000.0,2013840.0,83241.0,1800000.0,4.0,2,1,1,-14199,-4171,-5123,-5113,5,10,12,0.6295474589579464,0.7407247688995264,0.6722428897082422,2574138.0,1.0,-2469.0,-2469.0,4921.2,4921.2,1.0,4921.2,45000.0,45000.0,0.0,45000.0,5.0,8,-2499.0,5,2.0,365243.0,-2469.0,-1804.0,0.0
344,143816,0,1,2,3.0,225000.0,679500.0,27076.5,679500.0,1.0,1,1,1,-11390,-2632,-691,-3017,1,10,22,0.37280480895524254,0.5536003179643616,0.39277386060313396,1100334.0,8.0,-476.0,-501.0,8316585.0,8316585.0,3.0,8316585.0,89100.0,89100.0,0.0,89100.0,5.0,5,-717.0,5,3.0,365243.0,-686.0,-351.0,0.0
348,269708,0,1,2,2.0,135000.0,225000.0,22383.0,225000.0,2.0,1,1,1,-15159,-385,-943,-3071,4,17,19,0.7693417395889064,0.6417517610048917,0.3077366963789207,1683759.0,3.0,-2480.0,-2556.0,3203595.0,3203595.0,3.0,3203595.0,76900.5,68746.5,8154.0,76900.5,1.0,6,-2572.0,4,4.0,365243.0,-2540.0,-1845.0,0.0
352,245760,0,1,2,1.0,202500.0,1528200.0,53248.5,1350000.0,4.0,2,4,1,-16155,-7639,-9078,-4535,2,16,2,0.6926672610216957,0.7331581595858636,0.41885428862332175,1230377.0,4.0,-1162.0,-1201.0,9574.38,9574.38,3.0,9574.38,92236.5,78736.5,13500.0,92236.5,7.0,6,-1283.0,5,2.0,365243.0,-1252.0,-947.0,0.0
355,200362,0,1,1,1.0,283500.0,67500.0,5040.0,67500.0,2.0,1,2,1,-10715,-2726,-5174,-3383,4,16,3,0.9097937545284714,0.5414657674203207,0.3842068130556564,1844717.0,8.0,-1494.0,-1511.0,12844.17,12844.17,3.0,12844.17,121491.0,139864.5,0.0,121491.0,5.0,1,-1735.0,11,2.0,365243.0,-1704.0,-1250.0,0.0
360,157369,0,1,2,1.0,135000.0,1285816.5,42624.0,1152000.0,1.0,1,1,1,-19485,-3380,-11175,-764,6,16,3,0.8453048032659952,0.23498339364713866,0.43473324875017305,2238020.0,2.0,-2171.0,-2190.0,10171.98,10171.98,3.0,10171.98,93978.0,91557.0,9400.5,93978.0,7.0,12,-2232.0,8,3.0,365243.0,-2201.0,-1924.0,1.0
361,160706,0,1,2,1.0,157500.0,948582.0,27864.0,679500.0,1.0,1,5,1,-17846,-10467,-4123,-1396,5,10,3,0.6799889614638914,0.5294398259448977,0.3706496323299817,1495853.0,5.0,-29.0,-62.0,4969.89,4969.89,3.0,4969.89,44955.0,40455.0,4500.0,44955.0,5.0,0,-182.0,8,1.0,365243.0,-149.0,365243.0,0.0
364,140083,0,1,1,1.0,180000.0,813195.0,27004.5,702000.0,1.0,1,1,1,-15752,-2280,-8343,-4214,3,9,4,0.3820140286588925,0.10963125001645004,0.5919766183185521,1926368.0,3.0,-781.0,-771.0,15995745.0,5441.67,3.0,2002.23,21703.5,19530.0,2173.5,21703.5,5.0,3,-873.0,5,1.0,365243.0,-841.0,-758.0,0.0
367,270950,0,1,1,2.0,270000.0,450000.0,22018.5,450000.0,1.0,2,2,1,-14853,-1399,-8493,-4195,5,15,3,0.27457024372021466,0.6366127207060497,0.4956658291397297,2690511.0,12.0,-1582.0,-1599.0,5929.74,10.44,3.0,5804.46,37300.5,42565.5,4095.0,37300.5,1.0,9,-1943.0,5,2.0,365243.0,-1912.0,-1566.0,0.0
370,209630,0,1,1,1.0,135000.0,225000.0,19377.0,225000.0,1.0,1,2,2,-13371,-328,-7312,-2263,5,7,23,0.29337434251204725,0.5553883636756826,0.5226973172821112,2340126.0,3.0,-712.0,-727.0,24909075.0,24909075.0,3.0,24909075.0,128160.0,134928.0,0.0,128160.0,7.0,15,-803.0,2,1.0,365243.0,-772.0,-614.0,0.0
379,189081,0,1,1,1.0,360000.0,640080.0,29970.0,450000.0,1.0,2,1,4,-10782,-323,-2580,-3464,3,12,4,0.38531660186807815,0.4123846359475669,0.5726825047161584,2579827.0,6.0,-1587.0,-1589.0,4088475.0,4088475.0,3.0,4088475.0,34191.0,38317.5,3420.0,34191.0,5.0,6,-1769.0,5,1.0,365243.0,-1737.0,-1403.0,0.0
384,180298,0,1,2,1.0,112500.0,749349.0,24304.5,625500.0,1.0,1,1,1,-13731,-161,-2298,-3017,4,11,15,0.3555870571414179,0.2974351428482553,0.5849900404894085,2015048.0,2.0,-2426.0,-2431.0,5060835.0,5060835.0,3.0,5060835.0,33309.0,31909.5,3375.0,33309.0,3.0,0,-2493.0,0,2.0,365243.0,-2456.0,-2237.0,1.0
389,204442,0,1,2,1.0,157500.0,728460.0,44563.5,675000.0,2.0,1,2,1,-10077,-2607,-1843,-2697,6,12,4,0.4112602573032275,0.6653575491349416,0.7435593141311444,1586245.0,1.0,-110.0,-124.0,12406.23,12406.23,3.0,12406.23,110007.0,121626.0,0.0,110007.0,6.0,0,-140.0,5,1.0,365243.0,-110.0,-48.0,1.0
391,284313,0,1,2,1.0,207000.0,1971072.0,68643.0,1800000.0,3.0,1,1,1,-23356,365243,-14245,-4246,2,11,6,0.7690859559980701,0.04254851691665856,0.6161216908872079,1105009.0,5.0,-711.0,-733.0,6026.94,6026.94,3.0,6026.94,46161.0,50224.5,0.0,46161.0,1.0,8,-862.0,8,1.0,365243.0,-831.0,-583.0,0.0
393,109979,0,1,1,1.0,247500.0,697500.0,39078.0,697500.0,1.0,1,1,1,-11066,-1267,-2214,-2221,5,12,3,0.20589442845079275,0.6854213453829273,0.501075160239048,1008903.0,1.0,-429.0,-438.0,10888425.0,10888425.0,3.0,10888425.0,55260.0,58176.0,0.0,55260.0,6.0,6,-461.0,2,1.0,365243.0,-429.0,-327.0,0.0
397,271193,0,1,2,2.0,157500.0,432567.0,19183.5,328500.0,2.0,2,1,1,-9531,-922,-2132,-2216,1,13,2,0.5979056583418529,0.4005311306557436,0.4436153084085652,1011502.0,13.0,-332.0,-333.0,1602.63,10350.0,3.0,9694665.0,131625.0,147784.5,0.0,131625.0,6.0,8,-723.0,3,3.0,365243.0,-692.0,-176.0,0.0
401,281124,0,1,2,1.0,225000.0,99504.0,10323.0,90000.0,3.0,2,3,1,-20548,365243,-2188,-3703,6,15,6,0.7987993529375486,0.6309281512445973,0.501075160239048,2760897.0,6.0,-323.0,-348.0,6741315.0,6741315.0,3.0,6741495.0,37764.0,36004.5,3780.0,37764.0,6.0,3,-504.0,2,1.0,365243.0,-473.0,-314.0,0.0
404,288665,0,1,2,2.0,103500.0,327024.0,18904.5,270000.0,1.0,1,4,1,-11241,-123,-4273,-493,4,13,9,0.2934109934979379,0.4893703734124229,0.4974688893052743,1803183.0,1.0,-2515.0,-2527.0,9373815.0,9373815.0,3.0,9373815.0,44500.5,46705.5,0.0,44500.5,6.0,12,-2546.0,2,2.0,365243.0,-2515.0,-2419.0,1.0
411,297008,0,1,2,1.0,90000.0,382500.0,17959.5,382500.0,1.0,1,1,1,-14590,-1090,-1688,-3886,2,12,4,0.6773093864046577,0.5470687440113955,0.8128226070575616,2826857.0,1.0,-165.0,-176.0,5726.16,5726.16,3.0,5726.16,45765.0,49792.5,0.0,45765.0,3.0,5,-195.0,8,1.0,365243.0,-165.0,365243.0,1.0
413,197492,0,1,1,1.0,157500.0,450000.0,35554.5,450000.0,1.0,1,2,1,-11260,-1151,-4958,-3937,3,18,4,0.16925766218935656,0.5696212925826569,0.7490217048463391,2186768.0,10.0,-141.0,-146.0,19561.32,19561.32,3.0,6602.76,66285.0,73282.5,0.0,66285.0,7.0,3,-441.0,5,4.0,365243.0,-411.0,-133.0,1.0
418,140126,0,1,2,3.0,90000.0,1061599.5,31171.5,927000.0,1.0,1,1,1,-14379,-4931,-1524,-3560,1,11,3,0.4651213895485708,0.5490565531268946,0.6178261467332483,1351102.0,3.0,-1824.0,-1827.0,3785.4,3785.4,3.0,3785.4,26536.5,25456.5,2655.0,26536.5,3.0,8,-1916.0,0,1.0,365243.0,-1884.0,-1667.0,0.0
419,146698,0,2,2,1.0,67500.0,135000.0,6750.0,135000.0,1.0,1,1,1,-8276,-1263,-732,-770,1,7,2,0.2383578236169962,0.4456415571965404,0.36227724703843145,1139208.0,3.0,-371.0,-389.0,9174.33,9174.33,3.0,9174.33,42250.5,49612.5,0.0,42250.5,7.0,11,-463.0,2,1.0,365243.0,-431.0,-337.0,0.0
421,183368,0,1,1,1.0,157500.0,521280.0,26743.5,450000.0,1.0,1,3,1,-16570,-1100,-8819,-99,5,11,24,0.3193661441017726,0.4075077104133977,0.21640296051521946,1692591.0,2.0,-687.0,-722.0,13394.34,13394.34,3.0,13394.34,143500.5,143500.5,0.0,143500.5,6.0,5,-748.0,5,3.0,365243.0,-717.0,-439.0,0.0
423,226951,0,2,1,1.0,112500.0,270000.0,13500.0,270000.0,2.0,2,2,1,-10509,-165,-2276,-3169,6,11,3,0.3165023603472076,0.5579409880176804,0.22383131747015547,1975158.0,9.0,-997.0,-998.0,7746075.0,7746075.0,3.0,7746075.0,149827.5,149827.5,0.0,149827.5,5.0,4,-1268.0,4,3.0,365243.0,-1237.0,-538.0,0.0
424,252264,1,1,2,4.0,180000.0,1546020.0,50004.0,1350000.0,2.0,2,1,1,-12633,-651,-4803,-4691,5,9,3,0.4243970697345644,0.3370407098926429,0.4794489811780563,2571752.0,9.0,-631.0,-638.0,20993.85,20993.85,3.0,20993.85,233266.5,209938.5,23328.0,233266.5,6.0,3,-902.0,5,1.0,365243.0,-871.0,-537.0,0.0
436,170536,0,1,1,1.0,247500.0,577147.5,23634.0,459000.0,1.0,1,2,1,-9721,-285,-5918,-2305,5,17,22,0.5617786775444416,0.3871053995693295,0.6178261467332483,2101535.0,3.0,-984.0,-996.0,45060435.0,45060435.0,3.0,11649465.0,65200.5,65200.5,0.0,65200.5,1.0,14,-1075.0,2,3.0,365243.0,-1044.0,-978.0,0.0
439,239964,0,1,2,1.0,157500.0,1125000.0,32895.0,1125000.0,1.0,1,3,1,-16434,-9686,-7129,-4533,1,13,11,0.5317755499109713,0.7461262030379837,0.4866531565147181,2528990.0,4.0,-1817.0,-1832.0,6273.45,6273.45,3.0,6273.45,69705.0,55764.0,13941.0,69705.0,2.0,3,-1938.0,8,3.0,365243.0,-1907.0,-1632.0,0.0
444,174748,0,1,2,1.0,99000.0,1125000.0,29677.5,1125000.0,1.0,3,1,1,-14125,-2765,-1864,-4814,6,14,5,0.5567434362664904,0.4958799375105476,0.21155076420525776,1609374.0,11.0,-945.0,-947.0,6747075.0,6747075.0,3.0,6747075.0,53995.5,59341.5,0.0,53995.5,4.0,4,-1277.0,5,2.0,365243.0,-1245.0,-903.0,0.0
445,242910,0,1,2,1.0,112500.0,454500.0,16321.5,454500.0,1.0,1,1,1,-14894,-3703,-5395,-2703,2,15,2,0.5204305982236961,0.6925483477972729,0.326475210066026,1106745.0,5.0,-1179.0,-1190.0,5181.39,5181.39,3.0,5181.39,26905.5,25411.5,2691.0,26905.5,4.0,12,-1336.0,2,2.0,365243.0,-1299.0,-1143.0,0.0
451,165629,0,1,2,1.0,315000.0,1042560.0,34587.0,900000.0,2.0,1,1,2,-15796,-517,-9939,-4007,2,14,4,0.7812963397428149,0.7532171303222516,0.6127042441012546,1155389.0,8.0,-2597.0,-2601.0,5203.17,5203.17,3.0,5203.17,45076.5,44586.0,4509.0,45076.5,6.0,6,-2838.0,5,3.0,365243.0,-2807.0,-2473.0,1.0
456,243432,1,1,2,2.0,112500.0,922500.0,27103.5,922500.0,1.0,1,1,1,-12619,-802,-4000,-1158,5,7,4,0.3767733802031353,0.023584002184466053,0.23272477626794336,1698576.0,4.0,-139.0,-144.0,6920415.0,6920415.0,3.0,6920415.0,39271.5,42381.0,0.0,39271.5,5.0,9,-259.0,0,2.0,365243.0,-229.0,-12.0,1.0
464,143552,0,1,2,2.0,180000.0,545040.0,43191.0,450000.0,1.0,2,1,1,-10950,-2239,-1674,-1673,3,14,22,0.7228934239717987,0.6795835768356047,0.6785676886853644,1016735.0,1.0,-276.0,-287.0,4828905.0,4828905.0,3.0,4828905.0,59809.5,47844.0,11965.5,59809.5,5.0,4,-306.0,5,1.0,365243.0,-276.0,-213.0,0.0
465,280923,0,1,1,1.0,292500.0,266652.0,21195.0,202500.0,1.0,1,2,1,-8866,-951,-1227,-1512,5,15,1,0.12867684265051832,0.5256845986546003,0.4014074137749511,2571550.0,1.0,-644.0,-654.0,3524.4,3524.4,3.0,3524.4,38586.6,34726.5,3860.1,38586.6,1.0,3,-683.0,5,1.0,365243.0,-644.0,-516.0,0.0
467,181497,0,1,1,2.0,315000.0,598500.0,42691.5,598500.0,2.0,1,1,1,-12018,-2397,-6133,-273,5,7,3,0.112185285484307,0.6856476244229417,0.5849900404894085,1748854.0,5.0,-2713.0,-2713.0,4582575.0,4582575.0,3.0,4582575.0,27333.0,22833.0,4500.0,27333.0,1.0,9,-2867.0,2,2.0,365243.0,-2833.0,-2679.0,0.0
469,242473,0,1,2,1.0,180000.0,450000.0,16294.5,450000.0,4.0,2,3,1,-21300,-1301,-8959,-4289,1,17,2,0.7675644369590788,0.4662133660642207,0.4418358231994413,2507681.0,2.0,-2664.0,-2716.0,9127.35,9127.35,1.0,9127.35,135000.0,135000.0,0.0,135000.0,2.0,9,-2724.0,4,2.0,365243.0,-2694.0,-2383.0,0.0
471,101319,0,1,2,2.0,81000.0,203760.0,21748.5,180000.0,2.0,1,1,1,-8827,-721,-3650,-1506,6,14,3,0.3165080970930624,0.6889234121351888,0.3825018041447388,2087600.0,1.0,-2043.0,-2061.0,5271345.0,5271345.0,3.0,5271345.0,27783.0,25852.5,3150.0,27783.0,7.0,4,-2085.0,2,2.0,365243.0,-2043.0,-1917.0,0.0
473,299505,0,1,2,1.0,216000.0,284400.0,16456.5,225000.0,3.0,1,5,3,-23634,365243,-6234,-3799,1,13,6,0.7853918093389198,0.6349670262835281,0.5779691187553125,1893834.0,3.0,-656.0,-658.0,7533405.0,7533405.0,3.0,7533405.0,64755.0,71595.0,0.0,64755.0,3.0,1,-747.0,5,1.0,365243.0,-716.0,-379.0,0.0
475,288979,0,1,2,1.0,135000.0,215640.0,13158.0,180000.0,3.0,2,5,1,-23499,365243,-1290,-1455,4,11,6,0.7913044539646679,0.6973278956745776,0.5797274227921155,1354588.0,4.0,-138.0,-131.0,4512.42,4.68,3.0,4512.42,44775.0,44775.0,0.0,44775.0,4.0,0,-266.0,5,1.0,365243.0,-228.0,-74.0,0.0
480,150000,0,1,2,1.0,121500.0,298512.0,18261.0,270000.0,2.0,1,4,1,-22964,-6774,-10770,-2713,4,18,1,0.6940167023560362,0.752549902852924,0.20915469884100693,1235767.0,4.0,-1621.0,-1657.0,2752425.0,2752425.0,3.0,2752425.0,29430.0,13680.0,15750.0,29430.0,1.0,2,-1758.0,2,2.0,365243.0,-1711.0,-1584.0,0.0
485,245597,1,2,2,1.0,81000.0,180000.0,9000.0,180000.0,1.0,1,2,1,-10983,-1176,-2372,-2375,4,14,25,0.18177634130399173,0.3568000554074159,0.13259749523614614,2693642.0,21.0,-500.0,-525.0,7983.72,991.89,3.0,8114.22,112837.5,135180.0,0.0,112837.5,7.0,1,-1131.0,4,1.0,365243.0,-1100.0,-403.0,0.0
489,139773,0,1,2,1.0,202500.0,135000.0,14670.0,135000.0,2.0,3,2,1,-9908,-1727,-14,-2563,5,13,1,0.6832768335724425,0.2341353495229223,0.6127042441012546,2642635.0,4.0,-105.0,-123.0,20218815.0,20218815.0,3.0,2748285.0,34032.15,27229.5,6802.65,34032.15,4.0,1,-232.0,5,1.0,365243.0,-195.0,-103.0,0.0
491,175819,0,1,2,2.0,247500.0,835380.0,33259.5,675000.0,2.0,2,2,1,-15900,-238,-8289,-4362,6,14,3,0.4702994992515376,0.35547126617314745,0.5954562029091491,1267636.0,3.0,-1403.0,-1464.0,12369285.0,12369285.0,3.0,12369285.0,135036.0,135036.0,0.0,135036.0,3.0,14,-1494.0,5,4.0,365243.0,-1463.0,-1280.0,0.0
492,148757,0,1,1,1.0,225000.0,450000.0,32742.0,450000.0,4.0,2,1,6,-12850,-3227,-2783,-1439,6,15,0,0.2731850192387833,0.6559895813685096,0.6479768603302221,1522366.0,6.0,-1968.0,-1970.0,10071.36,10071.36,3.0,10071.36,89955.0,88969.5,9000.0,89955.0,6.0,1,-2149.0,5,2.0,365243.0,-2118.0,-1784.0,0.0
494,198319,1,1,2,2.0,189000.0,473760.0,50269.5,450000.0,1.0,2,1,1,-12620,-1395,-6542,-1451,1,13,19,0.3152397274996251,0.07508736722624539,0.18303516721781032,2190978.0,7.0,-95.0,-111.0,37406835.0,37406835.0,3.0,9886.86,82606.5,80887.5,8262.0,82606.5,3.0,14,-306.0,8,1.0,365243.0,-275.0,-92.0,0.0
497,233637,0,1,2,1.0,135000.0,1006920.0,39933.0,900000.0,2.0,1,3,1,-15876,-3247,-4948,-3987,3,3,3,0.7101290093246191,0.4747172052958529,0.7366226976503176,1824476.0,2.0,-331.0,-372.0,18150975.0,18150975.0,3.0,18150975.0,102739.5,102739.5,0.0,102739.5,3.0,16,-392.0,2,3.0,365243.0,-361.0,-262.0,0.0
505,104043,0,1,1,1.0,180000.0,284400.0,13257.0,225000.0,1.0,1,3,2,-11316,-3301,-2508,-3875,5,15,4,0.2145166522485802,0.03845900518821786,0.4365064990977374,1940540.0,10.0,-1249.0,-1253.0,2175.57,2175.57,3.0,2175.57,19669.5,19440.0,1980.0,19669.5,2.0,4,-1550.0,5,1.0,365243.0,-1519.0,-1167.0,0.0
507,156247,0,1,1,1.0,315000.0,801306.0,51340.5,742500.0,1.0,1,1,1,-11169,-4218,-3213,-3226,2,19,3,0.1819196911745224,0.5193013627509243,0.3996756156233169,2100049.0,5.0,-2220.0,-2243.0,7670.61,7670.61,3.0,7670.61,36130.5,37917.0,0.0,36130.5,4.0,2,-2371.0,2,2.0,365243.0,-2340.0,-2186.0,1.0
510,137511,0,1,2,1.0,202500.0,900000.0,26316.0,900000.0,1.0,2,1,1,-14796,-761,-3275,-5095,4,9,4,0.7120068316515049,0.6031945339406214,0.6674577419214722,1290477.0,6.0,-1110.0,-1141.0,5555115.0,4.14,3.0,5560965.0,32917.5,27639.0,6583.5,32917.5,1.0,8,-1291.0,2,2.0,365243.0,-1260.0,-1103.0,0.0
518,211033,0,1,1,1.0,216000.0,225000.0,15219.0,225000.0,4.0,1,2,1,-14633,-1365,-4282,-4642,2,12,26,0.3207800694602747,0.5787635666309345,0.3606125659189888,1801046.0,9.0,-104.0,-127.0,10707255.0,10707255.0,3.0,10707255.0,92560.5,88060.5,4500.0,92560.5,6.0,10,-388.0,5,2.0,365243.0,-344.0,-72.0,0.0
519,115853,0,1,2,1.0,139500.0,431280.0,22149.0,360000.0,3.0,1,5,1,-20909,365243,-3571,-4422,2,14,6,0.6051706702750851,0.2379643131162123,0.11987796089553485,2802870.0,2.0,-1179.0,-1191.0,6886.89,6886.89,3.0,6886.89,97335.0,116608.5,0.0,97335.0,1.0,0,-1240.0,4,1.0,365243.0,-1209.0,-1143.0,0.0
520,147391,0,1,2,1.0,103500.0,1236816.0,36292.5,1080000.0,3.0,1,1,1,-21946,365243,-237,-4969,1,12,6,0.6901154044928958,0.37714114982133257,0.7850520263728172,1833130.0,2.0,-630.0,-635.0,15654.51,15654.51,3.0,15654.51,79645.5,83853.0,0.0,79645.5,3.0,9,-691.0,2,1.0,365243.0,-660.0,-505.0,0.0
524,274131,0,1,2,1.0,225000.0,354276.0,21802.5,292500.0,1.0,2,5,1,-21045,-1852,-6906,-2546,2,10,27,0.483668793568503,0.5825121371995885,0.7324033228040929,2360272.0,2.0,-1540.0,-1541.0,3865815.0,3865815.0,3.0,3865815.0,31495.5,31153.5,3150.0,31495.5,4.0,8,-1601.0,5,2.0,365243.0,-1570.0,-1234.0,0.0
525,251221,0,1,2,2.0,135000.0,237024.0,12231.0,180000.0,1.0,3,2,1,-11542,-4026,-5047,-3754,5,15,24,0.2350805103626543,0.5866595620364374,0.2276129150623945,2778762.0,8.0,-905.0,-917.0,6086475.0,6086475.0,3.0,6086475.0,109035.0,132061.5,0.0,109035.0,6.0,14,-1147.0,4,4.0,365243.0,-1115.0,-864.0,0.0
528,199596,0,1,2,1.0,225000.0,813195.0,27004.5,702000.0,1.0,1,1,1,-22911,-8112,-3582,-69,3,11,3,0.7196377886121512,0.608494712124698,0.18195910978627847,1682828.0,5.0,-517.0,-517.0,8472825.0,8472825.0,3.0,8472825.0,74871.0,82777.5,0.0,74871.0,7.0,12,-668.0,5,1.0,365243.0,-637.0,-325.0,0.0
530,293642,0,1,2,1.0,99000.0,108000.0,12816.0,108000.0,1.0,1,1,1,-12571,-2788,-3611,-4534,2,10,4,0.3218614889385632,0.4338005618509143,0.1510075350878296,1363080.0,6.0,-2012.0,-2016.0,4134.15,4134.15,3.0,4134.15,30055.5,31401.0,1485.0,30055.5,7.0,0,-2193.0,5,2.0,365243.0,-2162.0,-1829.0,0.0
